# Temperature Profiles and Compatibility Corridors
# profile_type,shot_number,time,radius,temperature,temp_lower,temp_upper
corridor_before,42154,197.60,46.067,,2.280608,2.787410
corridor_before,42154,197.60,46.146,,2.278344,2.784643
corridor_before,42154,197.60,46.225,,2.276030,2.781815
corridor_before,42154,197.60,46.304,,2.273659,2.778917
corridor_before,42154,197.60,46.383,,2.271225,2.775941
corridor_before,42154,197.60,46.462,,2.268720,2.772879
corridor_before,42154,197.60,46.541,,2.266137,2.769723
corridor_before,42154,197.60,46.620,,2.263469,2.766463
corridor_before,42154,197.60,46.699,,2.260711,2.763091
corridor_before,42154,197.60,46.778,,2.257854,2.759599
corridor_before,42154,197.60,46.857,,2.254891,2.755978
corridor_before,42154,197.60,46.936,,2.251817,2.752221
corridor_before,42154,197.60,47.015,,2.248623,2.748317
corridor_before,42154,197.60,47.094,,2.245304,2.744260
corridor_before,42154,197.60,47.173,,2.241851,2.740040
corridor_before,42154,197.60,47.252,,2.238259,2.735650
corridor_before,42154,197.60,47.331,,2.234520,2.731080
corridor_before,42154,197.60,47.410,,2.230627,2.726322
corridor_before,42154,197.60,47.489,,2.226573,2.721368
corridor_before,42154,197.60,47.568,,2.222353,2.716209
corridor_before,42154,197.60,47.647,,2.217957,2.710837
corridor_before,42154,197.60,47.726,,2.213381,2.705243
corridor_before,42154,197.60,47.805,,2.208616,2.699419
corridor_before,42154,197.60,47.884,,2.203656,2.693357
corridor_before,42154,197.60,47.963,,2.198494,2.687048
corridor_before,42154,197.60,48.042,,2.193122,2.680483
corridor_before,42154,197.60,48.121,,2.187535,2.673654
corridor_before,42154,197.60,48.200,,2.181726,2.666553
corridor_before,42154,197.60,48.279,,2.175686,2.659172
corridor_before,42154,197.60,48.358,,2.169410,2.651501
corridor_before,42154,197.60,48.437,,2.162890,2.643532
corridor_before,42154,197.60,48.516,,2.156120,2.635257
corridor_before,42154,197.60,48.595,,2.149092,2.626668
corridor_before,42154,197.60,48.674,,2.141800,2.617755
corridor_before,42154,197.60,48.753,,2.134236,2.608511
corridor_before,42154,197.60,48.832,,2.126395,2.598927
corridor_before,42154,197.60,48.911,,2.118268,2.588995
corridor_before,42154,197.60,48.990,,2.109850,2.578705
corridor_before,42154,197.60,49.069,,2.101132,2.568051
corridor_before,42154,197.60,49.148,,2.092109,2.557022
corridor_before,42154,197.60,49.227,,2.082773,2.545611
corridor_before,42154,197.60,49.306,,2.073117,2.533810
corridor_before,42154,197.60,49.385,,2.063135,2.521609
corridor_before,42154,197.60,49.464,,2.052819,2.509001
corridor_before,42154,197.60,49.543,,2.042163,2.495977
corridor_before,42154,197.60,49.622,,2.031160,2.482529
corridor_before,42154,197.60,49.701,,2.019802,2.468647
corridor_before,42154,197.60,49.780,,2.008083,2.454324
corridor_before,42154,197.60,49.859,,1.995996,2.439551
corridor_before,42154,197.60,49.938,,1.983534,2.424320
corridor_before,42154,197.60,50.017,,1.970691,2.408622
corridor_before,42154,197.60,50.096,,1.957458,2.392449
corridor_before,42154,197.60,50.175,,1.943830,2.375792
corridor_before,42154,197.60,50.254,,1.929799,2.358643
corridor_before,42154,197.60,50.333,,1.915358,2.340993
corridor_before,42154,197.60,50.412,,1.900501,2.322835
corridor_before,42154,197.60,50.491,,1.885221,2.304159
corridor_before,42154,197.60,50.570,,1.869510,2.284956
corridor_before,42154,197.60,50.649,,1.853362,2.265220
corridor_before,42154,197.60,50.728,,1.836770,2.244941
corridor_before,42154,197.60,50.807,,1.819727,2.224110
corridor_before,42154,197.60,50.886,,1.802225,2.202720
corridor_before,42154,197.60,50.965,,1.784259,2.180761
corridor_before,42154,197.60,51.044,,1.765822,2.158226
corridor_before,42154,197.60,51.123,,1.746905,2.135106
corridor_before,42154,197.60,51.202,,1.727503,2.111392
corridor_before,42154,197.60,51.281,,1.707615,2.087085
corridor_before,42154,197.60,51.360,,1.687267,2.062216
corridor_before,42154,197.60,51.439,,1.666492,2.036823
corridor_before,42154,197.60,51.518,,1.645320,2.010947
corridor_before,42154,197.60,51.597,,1.623784,1.984625
corridor_before,42154,197.60,51.676,,1.601916,1.957897
corridor_before,42154,197.60,51.755,,1.579747,1.930802
corridor_before,42154,197.60,51.834,,1.557309,1.903378
corridor_before,42154,197.60,51.913,,1.534635,1.875665
corridor_before,42154,197.60,51.992,,1.511755,1.847700
corridor_before,42154,197.60,52.071,,1.488702,1.819524
corridor_before,42154,197.60,52.150,,1.465507,1.791175
corridor_before,42154,197.60,52.229,,1.442202,1.762692
corridor_before,42154,197.60,52.308,,1.418820,1.734114
corridor_before,42154,197.60,52.387,,1.395392,1.705479
corridor_before,42154,197.60,52.466,,1.371949,1.676827
corridor_before,42154,197.60,52.545,,1.348525,1.648197
corridor_before,42154,197.60,52.624,,1.325149,1.619627
corridor_before,42154,197.60,52.703,,1.301855,1.591156
corridor_before,42154,197.60,52.782,,1.278674,1.562824
corridor_before,42154,197.60,52.861,,1.255638,1.534669
corridor_before,42154,197.60,52.940,,1.232779,1.506729
corridor_before,42154,197.60,53.019,,1.210128,1.479045
corridor_before,42154,197.60,53.098,,1.187717,1.451654
corridor_before,42154,197.60,53.177,,1.165579,1.424597
corridor_before,42154,197.60,53.256,,1.143745,1.397911
corridor_before,42154,197.60,53.335,,1.122247,1.371635
corridor_before,42154,197.60,53.414,,1.101116,1.345809
corridor_before,42154,197.60,53.493,,1.080385,1.320471
corridor_before,42154,197.60,53.572,,1.060085,1.295660
corridor_before,42154,197.60,53.651,,1.040247,1.271413
corridor_before,42154,197.60,53.730,,1.020872,1.247733
corridor_before,42154,197.60,53.809,,1.001948,1.224603
corridor_before,42154,197.60,53.888,,0.983458,1.202005
corridor_before,42154,197.60,53.967,,0.965388,1.179919
corridor_before,42154,197.60,54.046,,0.947723,1.158329
corridor_before,42154,197.60,54.125,,0.930448,1.137214
corridor_before,42154,197.60,54.204,,0.913548,1.116558
corridor_before,42154,197.60,54.283,,0.897007,1.096342
corridor_before,42154,197.60,54.362,,0.880811,1.076547
corridor_before,42154,197.60,54.441,,0.864945,1.057155
corridor_before,42154,197.60,54.520,,0.849394,1.038148
corridor_before,42154,197.60,54.599,,0.834143,1.019508
corridor_before,42154,197.60,54.678,,0.819176,1.001215
corridor_before,42154,197.60,54.757,,0.804480,0.983253
corridor_before,42154,197.60,54.836,,0.790038,0.965602
corridor_before,42154,197.60,54.915,,0.775836,0.948244
corridor_before,42154,197.60,54.994,,0.761859,0.931161
corridor_before,42154,197.60,55.073,,0.748092,0.914335
corridor_before,42154,197.60,55.152,,0.734520,0.897747
corridor_before,42154,197.60,55.231,,0.721128,0.881379
corridor_before,42154,197.60,55.310,,0.707901,0.865212
corridor_before,42154,197.60,55.389,,0.694823,0.849229
corridor_before,42154,197.60,55.468,,0.681881,0.833410
corridor_before,42154,197.60,55.547,,0.669058,0.817738
corridor_before,42154,197.60,55.626,,0.656341,0.802194
corridor_before,42154,197.60,55.705,,0.643713,0.786761
corridor_before,42154,197.60,55.784,,0.631161,0.771419
corridor_before,42154,197.60,55.863,,0.618668,0.756150
corridor_before,42154,197.60,55.942,,0.606220,0.740936
corridor_before,42154,197.60,56.021,,0.593803,0.725759
corridor_before,42154,197.60,56.100,,0.581400,0.710600
corridor_after,42154,200.70,40.300,,1.779300,2.174700
corridor_after,42154,200.70,40.379,,1.777565,2.172580
corridor_after,42154,200.70,40.458,,1.775834,2.170464
corridor_after,42154,200.70,40.537,,1.774110,2.168356
corridor_after,42154,200.70,40.616,,1.772396,2.166262
corridor_after,42154,200.70,40.695,,1.770697,2.164185
corridor_after,42154,200.70,40.774,,1.769015,2.162129
corridor_after,42154,200.70,40.853,,1.767354,2.160099
corridor_after,42154,200.70,40.932,,1.765718,2.158099
corridor_after,42154,200.70,41.011,,1.764110,2.156134
corridor_after,42154,200.70,41.090,,1.762534,2.154208
corridor_after,42154,200.70,41.169,,1.760993,2.152324
corridor_after,42154,200.70,41.248,,1.759490,2.150488
corridor_after,42154,200.70,41.327,,1.758030,2.148704
corridor_after,42154,200.70,41.406,,1.756616,2.146975
corridor_after,42154,200.70,41.485,,1.755251,2.145307
corridor_after,42154,200.70,41.564,,1.753939,2.143704
corridor_after,42154,200.70,41.643,,1.752684,2.142169
corridor_after,42154,200.70,41.722,,1.751488,2.140708
corridor_after,42154,200.70,41.801,,1.750356,2.139324
corridor_after,42154,200.70,41.880,,1.749290,2.138022
corridor_after,42154,200.70,41.959,,1.748296,2.136806
corridor_after,42154,200.70,42.038,,1.747375,2.135680
corridor_after,42154,200.70,42.117,,1.746531,2.134649
corridor_after,42154,200.70,42.196,,1.745769,2.133718
corridor_after,42154,200.70,42.275,,1.745091,2.132889
corridor_after,42154,200.70,42.354,,1.744501,2.132168
corridor_after,42154,200.70,42.433,,1.744003,2.131559
corridor_after,42154,200.70,42.512,,1.743596,2.131061
corridor_after,42154,200.70,42.591,,1.743273,2.130667
corridor_after,42154,200.70,42.670,,1.743028,2.130367
corridor_after,42154,200.70,42.749,,1.742855,2.130156
corridor_after,42154,200.70,42.828,,1.742747,2.130024
corridor_after,42154,200.70,42.907,,1.742698,2.129965
corridor_after,42154,200.70,42.986,,1.742702,2.129969
corridor_after,42154,200.70,43.065,,1.742752,2.130030
corridor_after,42154,200.70,43.144,,1.742842,2.130140
corridor_after,42154,200.70,43.223,,1.742965,2.130290
corridor_after,42154,200.70,43.302,,1.743115,2.130474
corridor_after,42154,200.70,43.381,,1.743285,2.130682
corridor_after,42154,200.70,43.460,,1.743470,2.130908
corridor_after,42154,200.70,43.539,,1.743662,2.131143
corridor_after,42154,200.70,43.618,,1.743856,2.131380
corridor_after,42154,200.70,43.697,,1.744045,2.131610
corridor_after,42154,200.70,43.776,,1.744222,2.131827
corridor_after,42154,200.70,43.855,,1.744381,2.132021
corridor_after,42154,200.70,43.934,,1.744516,2.132186
corridor_after,42154,200.70,44.013,,1.744620,2.132314
corridor_after,42154,200.70,44.092,,1.744687,2.132396
corridor_after,42154,200.70,44.171,,1.744711,2.132425
corridor_after,42154,200.70,44.250,,1.744685,2.132393
corridor_after,42154,200.70,44.329,,1.744602,2.132292
corridor_after,42154,200.70,44.408,,1.744457,2.132114
corridor_after,42154,200.70,44.487,,1.744242,2.131852
corridor_after,42154,200.70,44.566,,1.743954,2.131499
corridor_after,42154,200.70,44.645,,1.743598,2.131064
corridor_after,42154,200.70,44.724,,1.743186,2.130560
corridor_after,42154,200.70,44.803,,1.742728,2.130000
corridor_after,42154,200.70,44.882,,1.742235,2.129398
corridor_after,42154,200.70,44.961,,1.741718,2.128766
corridor_after,42154,200.70,45.040,,1.741188,2.128118
corridor_after,42154,200.70,45.119,,1.740655,2.127468
corridor_after,42154,200.70,45.198,,1.740132,2.126828
corridor_after,42154,200.70,45.277,,1.739628,2.126212
corridor_after,42154,200.70,45.356,,1.739154,2.125633
corridor_after,42154,200.70,45.435,,1.738722,2.125105
corridor_after,42154,200.70,45.514,,1.738342,2.124640
corridor_after,42154,200.70,45.593,,1.738025,2.124253
corridor_after,42154,200.70,45.672,,1.737782,2.123956
corridor_after,42154,200.70,45.751,,1.737624,2.123763
corridor_after,42154,200.70,45.830,,1.737562,2.123686
corridor_after,42154,200.70,45.909,,1.737606,2.123741
corridor_after,42154,200.70,45.988,,1.737768,2.123938
corridor_after,42154,200.70,46.067,,1.738058,2.124293
corridor_after,42154,200.70,46.146,,1.738487,2.124818
corridor_after,42154,200.70,46.225,,1.739067,2.125526
corridor_after,42154,200.70,46.304,,1.739808,2.126431
corridor_after,42154,200.70,46.383,,1.740720,2.127547
corridor_after,42154,200.70,46.462,,1.741815,2.128886
corridor_after,42154,200.70,46.541,,1.743104,2.130461
corridor_after,42154,200.70,46.620,,1.744598,2.132286
corridor_after,42154,200.70,46.699,,1.746296,2.134361
corridor_after,42154,200.70,46.778,,1.748175,2.136659
corridor_after,42154,200.70,46.857,,1.750213,2.139149
corridor_after,42154,200.70,46.936,,1.752384,2.141803
corridor_after,42154,200.70,47.015,,1.754665,2.144590
corridor_after,42154,200.70,47.094,,1.757030,2.147482
corridor_after,42154,200.70,47.173,,1.759456,2.150447
corridor_after,42154,200.70,47.252,,1.761919,2.153456
corridor_after,42154,200.70,47.331,,1.764393,2.156480
corridor_after,42154,200.70,47.410,,1.766855,2.159490
corridor_after,42154,200.70,47.489,,1.769280,2.162454
corridor_after,42154,200.70,47.568,,1.771645,2.165343
corridor_after,42154,200.70,47.647,,1.773924,2.168129
corridor_after,42154,200.70,47.726,,1.776093,2.170780
corridor_after,42154,200.70,47.805,,1.778128,2.173268
corridor_after,42154,200.70,47.884,,1.780005,2.175562
corridor_after,42154,200.70,47.963,,1.781700,2.177633
corridor_after,42154,200.70,48.042,,1.783187,2.179451
corridor_after,42154,200.70,48.121,,1.784444,2.180987
corridor_after,42154,200.70,48.200,,1.785444,2.182210
corridor_after,42154,200.70,48.279,,1.786165,2.183091
corridor_after,42154,200.70,48.358,,1.786582,2.183600
corridor_after,42154,200.70,48.437,,1.786670,2.183708
corridor_after,42154,200.70,48.516,,1.786405,2.183384
corridor_after,42154,200.70,48.595,,1.785763,2.182600
corridor_after,42154,200.70,48.674,,1.784720,2.181324
corridor_after,42154,200.70,48.753,,1.783251,2.179529
corridor_after,42154,200.70,48.832,,1.781331,2.177183
corridor_after,42154,200.70,48.911,,1.778937,2.174257
corridor_after,42154,200.70,48.990,,1.776056,2.170735
corridor_after,42154,200.70,49.069,,1.772703,2.166637
corridor_after,42154,200.70,49.148,,1.768899,2.161987
corridor_after,42154,200.70,49.227,,1.764665,2.156813
corridor_after,42154,200.70,49.306,,1.760022,2.151139
corridor_after,42154,200.70,49.385,,1.754992,2.144990
corridor_after,42154,200.70,49.464,,1.749594,2.138392
corridor_after,42154,200.70,49.543,,1.743849,2.131371
corridor_after,42154,200.70,49.622,,1.737780,2.123953
corridor_after,42154,200.70,49.701,,1.731405,2.116162
corridor_after,42154,200.70,49.780,,1.724747,2.108024
corridor_after,42154,200.70,49.859,,1.717826,2.099566
corridor_after,42154,200.70,49.938,,1.710664,2.090811
corridor_after,42154,200.70,50.017,,1.703280,2.081786
corridor_after,42154,200.70,50.096,,1.695696,2.072517
corridor_after,42154,200.70,50.175,,1.687932,2.063028
corridor_after,42154,200.70,50.254,,1.680011,2.053346
corridor_after,42154,200.70,50.333,,1.671951,2.043496
corridor_after,42154,200.70,50.412,,1.663776,2.033503
corridor_after,42154,200.70,50.491,,1.655504,2.023394
corridor_after,42154,200.70,50.570,,1.647157,2.013192
corridor_after,42154,200.70,50.649,,1.638757,2.002925
corridor_after,42154,200.70,50.728,,1.630323,1.992617
corridor_after,42154,200.70,50.807,,1.621877,1.982294
corridor_after,42154,200.70,50.886,,1.613440,1.971982
corridor_after,42154,200.70,50.965,,1.605032,1.961705
corridor_after,42154,200.70,51.044,,1.596674,1.951491
corridor_after,42154,200.70,51.123,,1.588388,1.941363
corridor_after,42154,200.70,51.202,,1.580194,1.931348
corridor_after,42154,200.70,51.281,,1.572107,1.921464
corridor_after,42154,200.70,51.360,,1.564118,1.911700
corridor_after,42154,200.70,51.439,,1.556215,1.902040
corridor_after,42154,200.70,51.518,,1.548383,1.892469
corridor_after,42154,200.70,51.597,,1.540610,1.882968
corridor_after,42154,200.70,51.676,,1.532882,1.873523
corridor_after,42154,200.70,51.755,,1.525186,1.864116
corridor_after,42154,200.70,51.834,,1.517507,1.854731
corridor_after,42154,200.70,51.913,,1.509834,1.845352
corridor_after,42154,200.70,51.992,,1.502151,1.835962
corridor_after,42154,200.70,52.071,,1.494446,1.826545
corridor_after,42154,200.70,52.150,,1.486706,1.817085
corridor_after,42154,200.70,52.229,,1.478916,1.807564
corridor_after,42154,200.70,52.308,,1.471064,1.797967
corridor_after,42154,200.70,52.387,,1.463136,1.788277
corridor_after,42154,200.70,52.466,,1.455118,1.778477
corridor_after,42154,200.70,52.545,,1.446997,1.768552
corridor_after,42154,200.70,52.624,,1.438761,1.758485
corridor_after,42154,200.70,52.703,,1.430394,1.748259
corridor_after,42154,200.70,52.782,,1.421884,1.737859
corridor_after,42154,200.70,52.861,,1.413218,1.727266
corridor_after,42154,200.70,52.940,,1.404381,1.716466
corridor_after,42154,200.70,53.019,,1.395362,1.705442
corridor_after,42154,200.70,53.098,,1.386145,1.694177
corridor_after,42154,200.70,53.177,,1.376717,1.682655
corridor_after,42154,200.70,53.256,,1.367066,1.670859
corridor_after,42154,200.70,53.335,,1.357178,1.658773
corridor_after,42154,200.70,53.414,,1.347039,1.646381
corridor_after,42154,200.70,53.493,,1.336636,1.633666
corridor_after,42154,200.70,53.572,,1.325955,1.620611
corridor_after,42154,200.70,53.651,,1.314984,1.607202
corridor_after,42154,200.70,53.730,,1.303721,1.593436
corridor_after,42154,200.70,53.809,,1.292170,1.579319
corridor_after,42154,200.70,53.888,,1.280337,1.564857
corridor_after,42154,200.70,53.967,,1.268228,1.550056
corridor_after,42154,200.70,54.046,,1.255847,1.534924
corridor_after,42154,200.70,54.125,,1.243199,1.519466
corridor_after,42154,200.70,54.204,,1.230291,1.503689
corridor_after,42154,200.70,54.283,,1.217126,1.487598
corridor_after,42154,200.70,54.362,,1.203710,1.471201
corridor_after,42154,200.70,54.441,,1.190048,1.454504
corridor_after,42154,200.70,54.520,,1.176146,1.437512
corridor_after,42154,200.70,54.599,,1.162009,1.420233
corridor_after,42154,200.70,54.678,,1.147642,1.402673
corridor_after,42154,200.70,54.757,,1.133049,1.384838
corridor_after,42154,200.70,54.836,,1.118237,1.366735
corridor_after,42154,200.70,54.915,,1.103211,1.348369
corridor_after,42154,200.70,54.994,,1.087975,1.329747
corridor_after,42154,200.70,55.073,,1.072535,1.310876
corridor_after,42154,200.70,55.152,,1.056896,1.291761
corridor_after,42154,200.70,55.231,,1.041063,1.272410
corridor_after,42154,200.70,55.310,,1.025041,1.252828
corridor_after,42154,200.70,55.389,,1.008837,1.233022
corridor_after,42154,200.70,55.468,,0.992454,1.212999
corridor_after,42154,200.70,55.547,,0.975898,1.192764
corridor_after,42154,200.70,55.626,,0.959174,1.172323
corridor_after,42154,200.70,55.705,,0.942287,1.151684
corridor_after,42154,200.70,55.784,,0.925243,1.130853
corridor_after,42154,200.70,55.863,,0.908047,1.109836
corridor_after,42154,200.70,55.942,,0.890704,1.088638
corridor_after,42154,200.70,56.021,,0.873219,1.067268
corridor_after,42154,200.70,56.100,,0.855598,1.045730
