# Jaccard Index Curves for Each Sawtooth Event
# shot_number,time_before,radius,jaccard_index
44248,182.40,29.809,0.545583
44248,182.40,29.960,0.515865
44248,182.40,30.112,0.487680
44248,182.40,30.264,0.460913
44248,182.40,30.415,0.435459
44248,182.40,30.566,0.411225
44248,182.40,30.718,0.388125
44248,182.40,30.869,0.366081
44248,182.40,31.021,0.345023
44248,182.40,31.172,0.324887
44248,182.40,31.324,0.305612
44248,182.40,31.476,0.287145
44248,182.40,31.627,0.269436
44248,182.40,31.778,0.252440
44248,182.40,31.930,0.236114
44248,182.40,32.081,0.220420
44248,182.40,32.233,0.205320
44248,182.40,32.385,0.190783
44248,182.40,32.536,0.176776
44248,182.40,32.688,0.163272
44248,182.40,32.839,0.150244
44248,182.40,32.990,0.137666
44248,182.40,33.142,0.125516
44248,182.40,33.294,0.113772
44248,182.40,33.445,0.102414
44248,182.40,33.596,0.091422
44248,182.40,33.748,0.080780
44248,182.40,33.900,0.070471
44248,182.40,34.051,0.060479
44248,182.40,34.203,0.050789
44248,182.40,34.354,0.041387
44248,182.40,34.505,0.032262
44248,182.40,34.657,0.023400
44248,182.40,34.809,0.014790
44248,182.40,34.960,0.006421
44248,182.40,35.111,0.000000
44248,182.40,35.263,0.000000
44248,182.40,35.414,0.000000
44248,182.40,35.566,0.000000
44248,182.40,35.718,0.000000
44248,182.40,35.869,0.000000
44248,182.40,36.020,0.000000
44248,182.40,36.172,0.000000
44248,182.40,36.324,0.000000
44248,182.40,36.475,0.000000
44248,182.40,36.627,0.000000
44248,182.40,36.778,0.000000
44248,182.40,36.929,0.000000
44248,182.40,37.081,0.000000
44248,182.40,37.233,0.000000
44248,182.40,37.384,0.000000
44248,182.40,37.535,0.000000
44248,182.40,37.687,0.000000
44248,182.40,37.838,0.000000
44248,182.40,37.990,0.000000
44248,182.40,38.142,0.000000
44248,182.40,38.293,0.000000
44248,182.40,38.444,0.000000
44248,182.40,38.596,0.000000
44248,182.40,38.748,0.000000
44248,182.40,38.899,0.000000
44248,182.40,39.050,0.000000
44248,182.40,39.202,0.000000
44248,182.40,39.353,0.000000
44248,182.40,39.505,0.000000
44248,182.40,39.657,0.000000
44248,182.40,39.808,0.000000
44248,182.40,39.959,0.000000
44248,182.40,40.111,0.000000
44248,182.40,40.263,0.000000
44248,182.40,40.414,0.000000
44248,182.40,40.566,0.000000
44248,182.40,40.717,0.000000
44248,182.40,40.868,0.000000
44248,182.40,41.020,0.000000
44248,182.40,41.172,0.000000
44248,182.40,41.323,0.000000
44248,182.40,41.474,0.000000
44248,182.40,41.626,0.000000
44248,182.40,41.778,0.000000
44248,182.40,41.929,0.000000
44248,182.40,42.081,0.000000
44248,182.40,42.232,0.000000
44248,182.40,42.383,0.000000
44248,182.40,42.535,0.000000
44248,182.40,42.687,0.000000
44248,182.40,42.838,0.000000
44248,182.40,42.989,0.000000
44248,182.40,43.141,0.000000
44248,182.40,43.293,0.000000
44248,182.40,43.444,0.000000
44248,182.40,43.596,0.000000
44248,182.40,43.747,0.000000
44248,182.40,43.898,0.000000
44248,182.40,44.050,0.000000
44248,182.40,44.202,0.000000
44248,182.40,44.353,0.000000
44248,182.40,44.505,0.000000
44248,182.40,44.656,0.000000
44248,182.40,44.808,0.000000
44248,182.40,44.959,0.000000
44248,182.40,45.111,0.000000
44248,182.40,45.262,0.000000
44248,182.40,45.413,0.000000
44248,182.40,45.565,0.000000
44248,182.40,45.716,0.000000
44248,182.40,45.868,0.000000
44248,182.40,46.020,0.000000
44248,182.40,46.171,0.000000
44248,182.40,46.323,0.000000
44248,182.40,46.474,0.000000
44248,182.40,46.626,0.000000
44248,182.40,46.777,0.000000
44248,182.40,46.928,0.000000
44248,182.40,47.080,0.000000
44248,182.40,47.231,0.000000
44248,182.40,47.383,0.000000
44248,182.40,47.535,0.000000
44248,182.40,47.686,0.000000
44248,182.40,47.838,0.000000
44248,182.40,47.989,0.000000
44248,182.40,48.141,0.000000
44248,182.40,48.292,0.000000
44248,182.40,48.444,0.000000
44248,182.40,48.595,0.000000
44248,182.40,48.746,0.000000
44248,182.40,48.898,0.000000
44248,182.40,49.050,0.000000
44248,182.40,49.201,0.000000
44248,182.40,49.353,0.000000
44248,182.40,49.504,0.000000
44248,182.40,49.656,0.000000
44248,182.40,49.807,0.000000
44248,182.40,49.959,0.000000
44248,182.40,50.110,0.000000
44248,182.40,50.261,0.000000
44248,182.40,50.413,0.000000
44248,182.40,50.565,0.000000
44248,182.40,50.716,0.004157
44248,182.40,50.868,0.012178
44248,182.40,51.019,0.020904
44248,182.40,51.171,0.030415
44248,182.40,51.322,0.040798
44248,182.40,51.474,0.052154
44248,182.40,51.625,0.064593
44248,182.40,51.776,0.078243
44248,182.40,51.928,0.093250
44248,182.40,52.080,0.109780
44248,182.40,52.231,0.128023
44248,182.40,52.383,0.148175
44248,182.40,52.534,0.170412
44248,182.40,52.686,0.194928
44248,182.40,52.837,0.221952
44248,182.40,52.989,0.251744
44248,182.40,53.140,0.284613
44248,182.40,53.291,0.320919
44248,182.40,53.443,0.361086
44248,182.40,53.595,0.405618
44248,182.40,53.746,0.455114
44248,182.40,53.898,0.510297
44248,182.40,54.049,0.572039
44248,182.40,54.201,0.641410
44248,182.40,54.352,0.719728
44248,182.40,54.504,0.808639
44248,182.40,54.655,0.910223
44248,182.40,54.806,0.973570
44248,182.40,54.958,0.859928
44248,182.40,55.110,0.756399
44248,182.40,55.261,0.661861
44248,182.40,55.413,0.575347
44248,182.40,55.564,0.496022
44248,182.40,55.716,0.423163
44248,182.40,55.867,0.356140
44248,182.40,56.019,0.294403
44248,182.40,56.170,0.237476
44248,182.40,56.322,0.184941
44248,182.40,56.473,0.136433
44248,182.40,56.624,0.091637
44248,182.40,56.776,0.050277
44248,182.40,56.928,0.012118
44248,182.40,57.079,0.000000
44248,182.40,57.231,0.000000
44248,182.40,57.382,0.000000
44248,182.40,57.534,0.000000
44248,182.40,57.685,0.000000
44248,182.40,57.837,0.000000
44248,182.40,57.988,0.000000
44248,182.40,58.139,0.000000
44248,182.40,58.291,0.000000
44248,182.40,58.443,0.000000
44248,182.40,58.594,0.000000
44248,182.40,58.746,0.000000
44248,182.40,58.897,0.000000
44248,182.40,59.049,0.000000
44248,182.40,59.200,0.000000
44255,167.30,28.900,0.000000
44255,167.30,29.051,0.000000
44255,167.30,29.203,0.000000
44255,167.30,29.354,0.000000
44255,167.30,29.506,0.000000
44255,167.30,29.657,0.000000
44255,167.30,29.809,0.000000
44255,167.30,29.960,0.024075
44255,167.30,30.112,0.054448
44255,167.30,30.264,0.086318
44255,167.30,30.415,0.119788
44255,167.30,30.566,0.154968
44255,167.30,30.718,0.191976
44255,167.30,30.869,0.230945
44255,167.30,31.021,0.272016
44255,167.30,31.172,0.315347
44255,167.30,31.324,0.361109
44255,167.30,31.476,0.409490
44255,167.30,31.627,0.460696
44255,167.30,31.778,0.514957
44255,167.30,31.930,0.572525
44255,167.30,32.081,0.633680
44255,167.30,32.233,0.698731
44255,167.30,32.385,0.768024
44255,167.30,32.536,0.841944
44255,167.30,32.688,0.920922
44255,167.30,32.839,0.994589
44255,167.30,32.990,0.912371
44255,167.30,33.142,0.837978
44255,167.30,33.294,0.770389
44255,167.30,33.445,0.708754
44255,167.30,33.596,0.652361
44255,167.30,33.748,0.600608
44255,167.30,33.900,0.552984
44255,167.30,34.051,0.509051
44255,167.30,34.203,0.468431
44255,167.30,34.354,0.430800
44255,167.30,34.505,0.395874
44255,167.30,34.657,0.363404
44255,167.30,34.809,0.333175
44255,167.30,34.960,0.304995
44255,167.30,35.111,0.278694
44255,167.30,35.263,0.254125
44255,167.30,35.414,0.231152
44255,167.30,35.566,0.209659
44255,167.30,35.718,0.189537
44255,167.30,35.869,0.170694
44255,167.30,36.020,0.153042
44255,167.30,36.172,0.136505
44255,167.30,36.324,0.121014
44255,167.30,36.475,0.106506
44255,167.30,36.627,0.092924
44255,167.30,36.778,0.080218
44255,167.30,36.929,0.068340
44255,167.30,37.081,0.057249
44255,167.30,37.233,0.046906
44255,167.30,37.384,0.037277
44255,167.30,37.535,0.028330
44255,167.30,37.687,0.020037
44255,167.30,37.838,0.012373
44255,167.30,37.990,0.005312
44255,167.30,38.142,0.000000
44255,167.30,38.293,0.000000
44255,167.30,38.444,0.000000
44255,167.30,38.596,0.000000
44255,167.30,38.748,0.000000
44255,167.30,38.899,0.000000
44255,167.30,39.050,0.000000
44255,167.30,39.202,0.000000
44255,167.30,39.353,0.000000
44255,167.30,39.505,0.000000
44255,167.30,39.657,0.000000
44255,167.30,39.808,0.000000
44255,167.30,39.959,0.000000
44255,167.30,40.111,0.000000
44255,167.30,40.263,0.000000
44255,167.30,40.414,0.000000
44255,167.30,40.566,0.000000
44255,167.30,40.717,0.000000
44255,167.30,40.868,0.000000
44255,167.30,41.020,0.000000
44255,167.30,41.172,0.000000
44255,167.30,41.323,0.000000
44255,167.30,41.474,0.000000
44255,167.30,41.626,0.000000
44255,167.30,41.778,0.000000
44255,167.30,41.929,0.000000
44255,167.30,42.081,0.000000
44255,167.30,42.232,0.000000
44255,167.30,42.383,0.000000
44255,167.30,42.535,0.000000
44255,167.30,42.687,0.000000
44255,167.30,42.838,0.000000
44255,167.30,42.989,0.000000
44255,167.30,43.141,0.000000
44255,167.30,43.293,0.000000
44255,167.30,43.444,0.000000
44255,167.30,43.596,0.000000
44255,167.30,43.747,0.000000
44255,167.30,43.898,0.000000
44255,167.30,44.050,0.000000
44255,167.30,44.202,0.000000
44255,167.30,44.353,0.000000
44255,167.30,44.505,0.000000
44255,167.30,44.656,0.000000
44255,167.30,44.808,0.000000
44255,167.30,44.959,0.000000
44255,167.30,45.111,0.000000
44255,167.30,45.262,0.000000
44255,167.30,45.413,0.000000
44255,167.30,45.565,0.000000
44255,167.30,45.716,0.000000
44255,167.30,45.868,0.000000
44255,167.30,46.020,0.000000
44255,167.30,46.171,0.000000
44255,167.30,46.323,0.000000
44255,167.30,46.474,0.000000
44255,167.30,46.626,0.018230
44255,167.30,46.777,0.045352
44255,167.30,46.928,0.072794
44255,167.30,47.080,0.099814
44255,167.30,47.231,0.125521
44255,167.30,47.383,0.148881
44255,167.30,47.535,0.168749
44255,167.30,47.686,0.184327
44255,167.30,47.838,0.195720
44255,167.30,47.989,0.203281
44255,167.30,48.141,0.207482
44255,167.30,48.292,0.208880
44255,167.30,48.444,0.208086
44255,167.30,48.595,0.205729
44255,167.30,48.746,0.202443
44255,167.30,48.898,0.198853
44255,167.30,49.050,0.195569
44255,167.30,49.201,0.193192
44255,167.30,49.353,0.192325
44255,167.30,49.504,0.193596
44255,167.30,49.656,0.197686
44255,167.30,49.807,0.205310
44255,167.30,49.959,0.216693
44255,167.30,50.110,0.231792
44255,167.30,50.261,0.250625
44255,167.30,50.413,0.273265
44255,167.30,50.565,0.299831
44255,167.30,50.716,0.330481
44255,167.30,50.868,0.365405
44255,167.30,51.019,0.404804
44255,167.30,51.171,0.448879
44255,167.30,51.322,0.497800
44255,167.30,51.474,0.551666
44255,167.30,51.625,0.610448
44255,167.30,51.776,0.673908
44255,167.30,51.928,0.741489
44255,167.30,52.080,0.812169
44255,167.30,52.231,0.884296
44255,167.30,52.383,0.956037
44255,167.30,52.534,0.974275
44255,167.30,52.686,0.913683
44255,167.30,52.837,0.862636
44255,167.30,52.989,0.819901
44255,167.30,53.140,0.784502
44255,167.30,53.291,0.755664
44255,167.30,53.443,0.732765
44255,167.30,53.595,0.715306
44255,167.30,53.746,0.702885
44255,167.30,53.898,0.695171
44255,167.30,54.049,0.691894
44255,167.30,54.201,0.692823
44255,167.30,54.352,0.697753
44255,167.30,54.504,0.706487
44255,167.30,54.655,0.718823
44255,167.30,54.806,0.734529
44255,167.30,54.958,0.753321
44255,167.30,55.110,0.774836
44255,167.30,55.261,0.798594
44255,167.30,55.413,0.823960
44255,167.30,55.564,0.850099
44255,167.30,55.716,0.875927
44255,167.30,55.867,0.900064
44255,167.30,56.019,0.920807
44255,167.30,56.170,0.936119
44255,167.30,56.322,0.943668
44255,167.30,56.473,0.940938
44255,167.30,56.624,0.925416
44255,167.30,56.776,0.894861
44255,167.30,56.928,0.847646
44255,167.30,57.079,0.783089
44255,167.30,57.231,0.701971
44255,167.30,57.382,0.607748
44255,167.30,57.534,0.504854
44255,167.30,57.685,0.397532
44255,167.30,57.837,0.289463
44255,167.30,57.988,0.183573
44255,167.30,58.139,0.081993
44255,167.30,58.291,0.000000
44255,167.30,58.443,0.000000
44255,167.30,58.594,0.000000
44255,167.30,58.746,0.000000
44255,167.30,58.897,0.000000
44255,167.30,59.049,0.000000
44255,167.30,59.200,0.000000
44266,191.50,28.900,0.565536
44266,191.50,29.056,0.568454
44266,191.50,29.213,0.571353
44266,191.50,29.369,0.574219
44266,191.50,29.526,0.577039
44266,191.50,29.682,0.579799
44266,191.50,29.839,0.582485
44266,191.50,29.995,0.585083
44266,191.50,30.152,0.587580
44266,191.50,30.308,0.589962
44266,191.50,30.465,0.592215
44266,191.50,30.621,0.594325
44266,191.50,30.778,0.596279
44266,191.50,30.934,0.598064
44266,191.50,31.091,0.599665
44266,191.50,31.247,0.601070
44266,191.50,31.404,0.602266
44266,191.50,31.560,0.603239
44266,191.50,31.717,0.603978
44266,191.50,31.873,0.604470
44266,191.50,32.030,0.604703
44266,191.50,32.187,0.604666
44266,191.50,32.343,0.604348
44266,191.50,32.499,0.603739
44266,191.50,32.656,0.602828
44266,191.50,32.812,0.601605
44266,191.50,32.969,0.600063
44266,191.50,33.126,0.598193
44266,191.50,33.282,0.595987
44266,191.50,33.438,0.593438
44266,191.50,33.595,0.590540
44266,191.50,33.752,0.587289
44266,191.50,33.908,0.583679
44266,191.50,34.065,0.579707
44266,191.50,34.221,0.575370
44266,191.50,34.377,0.570666
44266,191.50,34.534,0.565593
44266,191.50,34.691,0.560153
44266,191.50,34.847,0.554344
44266,191.50,35.004,0.548170
44266,191.50,35.160,0.541632
44266,191.50,35.316,0.534733
44266,191.50,35.473,0.527479
44266,191.50,35.630,0.519873
44266,191.50,35.786,0.511922
44266,191.50,35.943,0.503632
44266,191.50,36.099,0.495012
44266,191.50,36.255,0.486068
44266,191.50,36.412,0.476810
44266,191.50,36.569,0.467248
44266,191.50,36.725,0.457391
44266,191.50,36.882,0.447250
44266,191.50,37.038,0.436837
44266,191.50,37.194,0.426163
44266,191.50,37.351,0.415240
44266,191.50,37.508,0.404081
44266,191.50,37.664,0.392699
44266,191.50,37.821,0.381106
44266,191.50,37.977,0.369316
44266,191.50,38.133,0.357343
44266,191.50,38.290,0.345200
44266,191.50,38.447,0.332900
44266,191.50,38.603,0.320458
44266,191.50,38.760,0.307886
44266,191.50,38.916,0.295199
44266,191.50,39.072,0.282410
44266,191.50,39.229,0.269531
44266,191.50,39.386,0.256577
44266,191.50,39.542,0.243559
44266,191.50,39.699,0.230491
44266,191.50,39.855,0.217385
44266,191.50,40.011,0.204252
44266,191.50,40.168,0.191104
44266,191.50,40.325,0.177953
44266,191.50,40.481,0.164809
44266,191.50,40.638,0.151683
44266,191.50,40.794,0.138585
44266,191.50,40.950,0.125525
44266,191.50,41.107,0.112582
44266,191.50,41.264,0.099929
44266,191.50,41.420,0.087725
44266,191.50,41.577,0.076110
44266,191.50,41.733,0.065204
44266,191.50,41.889,0.055113
44266,191.50,42.046,0.045933
44266,191.50,42.203,0.037751
44266,191.50,42.359,0.030651
44266,191.50,42.516,0.024715
44266,191.50,42.672,0.020029
44266,191.50,42.829,0.016686
44266,191.50,42.985,0.014780
44266,191.50,43.142,0.014219
44266,191.50,43.298,0.014748
44266,191.50,43.455,0.016114
44266,191.50,43.611,0.018070
44266,191.50,43.767,0.020362
44266,191.50,43.924,0.022732
44266,191.50,44.081,0.024912
44266,191.50,44.237,0.026621
44266,191.50,44.394,0.027575
44266,191.50,44.550,0.027483
44266,191.50,44.707,0.026057
44266,191.50,44.863,0.023023
44266,191.50,45.020,0.018129
44266,191.50,45.176,0.011169
44266,191.50,45.333,0.002273
44266,191.50,45.489,0.000000
44266,191.50,45.645,0.000000
44266,191.50,45.802,0.000000
44266,191.50,45.959,0.000000
44266,191.50,46.115,0.000000
44266,191.50,46.272,0.000000
44266,191.50,46.428,0.000000
44266,191.50,46.585,0.000000
44266,191.50,46.741,0.000000
44266,191.50,46.898,0.000000
44266,191.50,47.054,0.000000
44266,191.50,47.211,0.000000
44266,191.50,47.367,0.000000
44266,191.50,47.523,0.000000
44266,191.50,47.680,0.000000
44266,191.50,47.837,0.000000
44266,191.50,47.993,0.000000
44266,191.50,48.150,0.000000
44266,191.50,48.306,0.000000
44266,191.50,48.463,0.000000
44266,191.50,48.619,0.000000
44266,191.50,48.776,0.000000
44266,191.50,48.932,0.000000
44266,191.50,49.089,0.000000
44266,191.50,49.245,0.000000
44266,191.50,49.401,0.010661
44266,191.50,49.558,0.026704
44266,191.50,49.715,0.042401
44266,191.50,49.871,0.057457
44266,191.50,50.028,0.071903
44266,191.50,50.184,0.085844
44266,191.50,50.341,0.099405
44266,191.50,50.497,0.112726
44266,191.50,50.654,0.125970
44266,191.50,50.810,0.139323
44266,191.50,50.967,0.153000
44266,191.50,51.123,0.167246
44266,191.50,51.279,0.182350
44266,191.50,51.436,0.198645
44266,191.50,51.593,0.216524
44266,191.50,51.749,0.236455
44266,191.50,51.906,0.258994
44266,191.50,52.062,0.284818
44266,191.50,52.219,0.314755
44266,191.50,52.375,0.349706
44266,191.50,52.532,0.390421
44266,191.50,52.688,0.437756
44266,191.50,52.845,0.492783
44266,191.50,53.001,0.556849
44266,191.50,53.157,0.631673
44266,191.50,53.314,0.719473
44266,191.50,53.471,0.823154
44266,191.50,53.627,0.946598
44266,191.50,53.784,0.913160
44266,191.50,53.940,0.783666
44266,191.50,54.097,0.666608
44266,191.50,54.253,0.560768
44266,191.50,54.410,0.465035
44266,191.50,54.566,0.378409
44266,191.50,54.723,0.299993
44266,191.50,54.879,0.228989
44266,191.50,55.035,0.164687
44266,191.50,55.192,0.106464
44266,191.50,55.349,0.053770
44266,191.50,55.505,0.006126
44266,191.50,55.662,0.000000
44266,191.50,55.818,0.000000
44266,191.50,55.975,0.000000
44266,191.50,56.131,0.000000
44266,191.50,56.288,0.000000
44266,191.50,56.444,0.000000
44266,191.50,56.601,0.000000
44266,191.50,56.757,0.000000
44266,191.50,56.913,0.000000
44266,191.50,57.070,0.000000
44266,191.50,57.227,0.000000
44266,191.50,57.383,0.000000
44266,191.50,57.540,0.000000
44266,191.50,57.696,0.000000
44266,191.50,57.853,0.000000
44266,191.50,58.009,0.000000
44266,191.50,58.166,0.000000
44266,191.50,58.322,0.000000
44266,191.50,58.479,0.000000
44266,191.50,58.635,0.000000
44266,191.50,58.791,0.000000
44266,191.50,58.948,0.000000
44266,191.50,59.105,0.000000
44266,191.50,59.261,0.000000
44266,191.50,59.418,0.000000
44266,191.50,59.574,0.000000
44266,191.50,59.731,0.000000
44266,191.50,59.887,0.000568
44266,191.50,60.044,0.046768
44266,191.50,60.200,0.132031
44272,170.30,28.900,0.455468
44272,170.30,29.051,0.427885
44272,170.30,29.203,0.401694
44272,170.30,29.354,0.376807
44272,170.30,29.506,0.353142
44272,170.30,29.657,0.330625
44272,170.30,29.809,0.309189
44272,170.30,29.960,0.288770
44272,170.30,30.112,0.269310
44272,170.30,30.264,0.250756
44272,170.30,30.415,0.233058
44272,170.30,30.566,0.216171
44272,170.30,30.718,0.200053
44272,170.30,30.869,0.184663
44272,170.30,31.021,0.169966
44272,170.30,31.172,0.155927
44272,170.30,31.324,0.142516
44272,170.30,31.476,0.129703
44272,170.30,31.627,0.117460
44272,170.30,31.778,0.105762
44272,170.30,31.930,0.094586
44272,170.30,32.081,0.083909
44272,170.30,32.233,0.073712
44272,170.30,32.385,0.063973
44272,170.30,32.536,0.054677
44272,170.30,32.688,0.045805
44272,170.30,32.839,0.037342
44272,170.30,32.990,0.029274
44272,170.30,33.142,0.021587
44272,170.30,33.294,0.014268
44272,170.30,33.445,0.007306
44272,170.30,33.596,0.000689
44272,170.30,33.748,0.000000
44272,170.30,33.900,0.000000
44272,170.30,34.051,0.000000
44272,170.30,34.203,0.000000
44272,170.30,34.354,0.000000
44272,170.30,34.505,0.000000
44272,170.30,34.657,0.000000
44272,170.30,34.809,0.000000
44272,170.30,34.960,0.000000
44272,170.30,35.111,0.000000
44272,170.30,35.263,0.000000
44272,170.30,35.414,0.000000
44272,170.30,35.566,0.000000
44272,170.30,35.718,0.000000
44272,170.30,35.869,0.000000
44272,170.30,36.020,0.000000
44272,170.30,36.172,0.000000
44272,170.30,36.324,0.000000
44272,170.30,36.475,0.000000
44272,170.30,36.627,0.000000
44272,170.30,36.778,0.000000
44272,170.30,36.929,0.000000
44272,170.30,37.081,0.000000
44272,170.30,37.233,0.000000
44272,170.30,37.384,0.000000
44272,170.30,37.535,0.000000
44272,170.30,37.687,0.000000
44272,170.30,37.838,0.000000
44272,170.30,37.990,0.000000
44272,170.30,38.142,0.000000
44272,170.30,38.293,0.000000
44272,170.30,38.444,0.000000
44272,170.30,38.596,0.000000
44272,170.30,38.748,0.000000
44272,170.30,38.899,0.000000
44272,170.30,39.050,0.000000
44272,170.30,39.202,0.000000
44272,170.30,39.353,0.000000
44272,170.30,39.505,0.000000
44272,170.30,39.657,0.000000
44272,170.30,39.808,0.000000
44272,170.30,39.959,0.000000
44272,170.30,40.111,0.000000
44272,170.30,40.263,0.000000
44272,170.30,40.414,0.000000
44272,170.30,40.566,0.000000
44272,170.30,40.717,0.007488
44272,170.30,40.868,0.015552
44272,170.30,41.020,0.024135
44272,170.30,41.172,0.033127
44272,170.30,41.323,0.042351
44272,170.30,41.474,0.051620
44272,170.30,41.626,0.060733
44272,170.30,41.778,0.069477
44272,170.30,41.929,0.077626
44272,170.30,42.081,0.084944
44272,170.30,42.232,0.091186
44272,170.30,42.383,0.096102
44272,170.30,42.535,0.099440
44272,170.30,42.687,0.100955
44272,170.30,42.838,0.100411
44272,170.30,42.989,0.097611
44272,170.30,43.141,0.092675
44272,170.30,43.293,0.085971
44272,170.30,43.444,0.077879
44272,170.30,43.596,0.068769
44272,170.30,43.747,0.059002
44272,170.30,43.898,0.048922
44272,170.30,44.050,0.038853
44272,170.30,44.202,0.029099
44272,170.30,44.353,0.019946
44272,170.30,44.505,0.011664
44272,170.30,44.656,0.004513
44272,170.30,44.808,0.000000
44272,170.30,44.959,0.000000
44272,170.30,45.111,0.000000
44272,170.30,45.262,0.000000
44272,170.30,45.413,0.000000
44272,170.30,45.565,0.000000
44272,170.30,45.716,0.002164
44272,170.30,45.868,0.008379
44272,170.30,46.020,0.015715
44272,170.30,46.171,0.023977
44272,170.30,46.323,0.032957
44272,170.30,46.474,0.042439
44272,170.30,46.626,0.052187
44272,170.30,46.777,0.061950
44272,170.30,46.928,0.071461
44272,170.30,47.080,0.080432
44272,170.30,47.231,0.088561
44272,170.30,47.383,0.095534
44272,170.30,47.535,0.101029
44272,170.30,47.686,0.104878
44272,170.30,47.838,0.107230
44272,170.30,47.989,0.108294
44272,170.30,48.141,0.108284
44272,170.30,48.292,0.107425
44272,170.30,48.444,0.105939
44272,170.30,48.595,0.104050
44272,170.30,48.746,0.101979
44272,170.30,48.898,0.099944
44272,170.30,49.050,0.098161
44272,170.30,49.201,0.096850
44272,170.30,49.353,0.096232
44272,170.30,49.504,0.096539
44272,170.30,49.656,0.098021
44272,170.30,49.807,0.100930
44272,170.30,49.959,0.105345
44272,170.30,50.110,0.111245
44272,170.30,50.261,0.118624
44272,170.30,50.413,0.127490
44272,170.30,50.565,0.137865
44272,170.30,50.716,0.149780
44272,170.30,50.868,0.163276
44272,170.30,51.019,0.178405
44272,170.30,51.171,0.195222
44272,170.30,51.322,0.213789
44272,170.30,51.474,0.234166
44272,170.30,51.625,0.256413
44272,170.30,51.776,0.280581
44272,170.30,51.928,0.306704
44272,170.30,52.080,0.334794
44272,170.30,52.231,0.364824
44272,170.30,52.383,0.396804
44272,170.30,52.534,0.430922
44272,170.30,52.686,0.467420
44272,170.30,52.837,0.506575
44272,170.30,52.989,0.548711
44272,170.30,53.140,0.594206
44272,170.30,53.291,0.643502
44272,170.30,53.443,0.697124
44272,170.30,53.595,0.755697
44272,170.30,53.746,0.819969
44272,170.30,53.898,0.890850
44272,170.30,54.049,0.969449
44272,170.30,54.201,0.945951
44272,170.30,54.352,0.865328
44272,170.30,54.504,0.789203
44272,170.30,54.655,0.717183
44272,170.30,54.806,0.648925
44272,170.30,54.958,0.584122
44272,170.30,55.110,0.522502
44272,170.30,55.261,0.463824
44272,170.30,55.413,0.407871
44272,170.30,55.564,0.354451
44272,170.30,55.716,0.303389
44272,170.30,55.867,0.254531
44272,170.30,56.019,0.207738
44272,170.30,56.170,0.162884
44272,170.30,56.322,0.119857
44272,170.30,56.473,0.078558
44272,170.30,56.624,0.038894
44272,170.30,56.776,0.000787
44272,170.30,56.928,0.000000
44272,170.30,57.079,0.000000
44272,170.30,57.231,0.000000
44272,170.30,57.382,0.000000
44272,170.30,57.534,0.000000
44272,170.30,57.685,0.000000
44272,170.30,57.837,0.000000
44272,170.30,57.988,0.000000
44272,170.30,58.139,0.000000
44272,170.30,58.291,0.000000
44272,170.30,58.443,0.000000
44272,170.30,58.594,0.000000
44272,170.30,58.746,0.000000
44272,170.30,58.897,0.000000
44272,170.30,59.049,0.000000
44272,170.30,59.200,0.000000
44296,191.50,28.900,0.508312
44296,191.50,29.051,0.537681
44296,191.50,29.203,0.567731
44296,191.50,29.354,0.598487
44296,191.50,29.506,0.629971
44296,191.50,29.657,0.662209
44296,191.50,29.809,0.695229
44296,191.50,29.960,0.729059
44296,191.50,30.112,0.763730
44296,191.50,30.264,0.799276
44296,191.50,30.415,0.835729
44296,191.50,30.566,0.873129
44296,191.50,30.718,0.911513
44296,191.50,30.869,0.950924
44296,191.50,31.021,0.991407
44296,191.50,31.172,0.968044
44296,191.50,31.324,0.929553
44296,191.50,31.476,0.893027
44296,191.50,31.627,0.858314
44296,191.50,31.778,0.825279
44296,191.50,31.930,0.793799
44296,191.50,32.081,0.763761
44296,191.50,32.233,0.735065
44296,191.50,32.385,0.707618
44296,191.50,32.536,0.681335
44296,191.50,32.688,0.656140
44296,191.50,32.839,0.631960
44296,191.50,32.990,0.608730
44296,191.50,33.142,0.586392
44296,191.50,33.294,0.564890
44296,191.50,33.445,0.544172
44296,191.50,33.596,0.524191
44296,191.50,33.748,0.504903
44296,191.50,33.900,0.486269
44296,191.50,34.051,0.468250
44296,191.50,34.203,0.450811
44296,191.50,34.354,0.433920
44296,191.50,34.505,0.417546
44296,191.50,34.657,0.401660
44296,191.50,34.809,0.386236
44296,191.50,34.960,0.371249
44296,191.50,35.111,0.356675
44296,191.50,35.263,0.342493
44296,191.50,35.414,0.328682
44296,191.50,35.566,0.315222
44296,191.50,35.718,0.302095
44296,191.50,35.869,0.289285
44296,191.50,36.020,0.276774
44296,191.50,36.172,0.264547
44296,191.50,36.324,0.252591
44296,191.50,36.475,0.240890
44296,191.50,36.627,0.229432
44296,191.50,36.778,0.218205
44296,191.50,36.929,0.207197
44296,191.50,37.081,0.196396
44296,191.50,37.233,0.185793
44296,191.50,37.384,0.175376
44296,191.50,37.535,0.165137
44296,191.50,37.687,0.155066
44296,191.50,37.838,0.145154
44296,191.50,37.990,0.135394
44296,191.50,38.142,0.125776
44296,191.50,38.293,0.116294
44296,191.50,38.444,0.106939
44296,191.50,38.596,0.097706
44296,191.50,38.748,0.088586
44296,191.50,38.899,0.079574
44296,191.50,39.050,0.070663
44296,191.50,39.202,0.061848
44296,191.50,39.353,0.053122
44296,191.50,39.505,0.044479
44296,191.50,39.657,0.035915
44296,191.50,39.808,0.027424
44296,191.50,39.959,0.019001
